AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
14900,16676,Rajesh V,22,1,A1
14901,16678,Anil Hegde P,36,1,A1
14902,16678,Lakshmi H,23,2,A2
14903,16679,Harish Iyer,48,1,A1
14904,16681,Rajesh Gowda K,45,1,A1
14905,16682,Prakash Kamath N,22,1,A1
14906,16683,Ramesh Kamath,26,1,A1
14907,16685,Venkatesh Kori,32,1,A1
14908,16686,Sowmya Iyer,23,2,A1
14909,16689,Padma Devanahalli,46,2,A1
14910,16689,Darshan Reddy,32,1,A2
14911,16691,David A,55,1,A1
14912,16693,Ramya Ballal,21,2,A1
14913,16693,Vijay Devaraj,34,1,A2
14914,16694,Arun Naik,40,1,A1
14915,16694,Santosh Devaraj,36,1,A2
14916,16695,Manjunath Hiremath,43,1,A1
14917,16695,Meena Iyer,54,2,A2
14918,16698,Darshan Pai,41,1,A1
14919,16699,Naveen G,25,1,A1
14920,16699,R Khanapur,27,1,A2
14921,16700,Vinay Biradar,21,1,A1
14922,16702,Yogesh Iyer,46,1,A1
14923,16704,Mohan Murthy N,24,1,A1
14924,16704,Manjunath Setty,53,1,A2
14925,16704,Basavaraj Angadi,24,1,A3
14926,16705,Vishnu A,35,1,A1
14927,16705,Rajesh Desai,36,1,A2
14928,16706,Raghavendra Kumar G,44,1,A1
14929,16706,Umesh Nayak,49,1,A2
14930,16707,Kiran Kamath,34,1,A1
14931,16708,Ramesh Banakar,30,1,A1
14932,16708,Ganesh Narasimharajapura V,43,1,A2
14933,16712,Vinay Naik,55,1,A1
14934,16713,Venkatesh T,43,1,A1
14935,16716,Prasad Biradar M,22,1,A1
14936,16717,Netra Patil,41,2,A1
14937,16717,Shankar Iyer,41,1,A2
14938,16718,Praveen Chikodi,45,1,A1
14939,16718,Thomas Kamath,30,1,A2
14940,16721,Sunitha Devaraj,20,2,A1
14941,16721,Manjunath Swamy,34,1,A2
14942,16722,Santosh Bhat,34,1,A1
14943,16723,Srinivas M,44,1,A1
14944,16726,Ganesh L,53,1,A1
14945,16726,Madhu Ballal,19,1,A2
14946,16727,Ashok G,34,1,A1
14947,16727,Venkatesh Murthy,52,1,A2
14948,16729,Mohan Kundgol,55,1,A1
14949,16731,Ramesh Y,22,1,A1
14950,16731,Roopa Bhat,55,2,A2
14951,16732,Vinay S,38,1,A1
14952,16734,Prasad Banakar,39,1,A1
14953,16734,Abdul Hanumanthappa,36,1,A2
14954,16736,Suresh K,33,1,A1
14955,16738,Deepak Banakar,42,1,A1
14956,16739,Srinivas H,24,1,A1
14957,16740,Rajesh Desai,22,1,A1
14958,16740,Abdul Kumar,20,1,A2
14959,16743,Chandru Rao,27,1,A1
14960,16743,Darshan V,33,1,A2
14961,16744,Imran Shetty,48,1,A1
14962,16744,Chaitra Biradar R,46,2,A2
14963,16745,Prakash B,37,1,A1
14964,16746,Ravi Reddy,25,1,A1
14965,16748,Imran Ballal,24,1,A1
14966,16753,Vishnu Gowda,30,1,A1
14967,16753,Imran Kulkarni,20,1,A2
14968,16756,Gopal Mundgod,29,1,A1
14969,16757,Sunil V,47,1,A1
14970,16757,Lakshmi Belur,43,2,A2
14971,16758,Sunil Angadi,37,1,A1
14972,16761,Raghavendra Swamy,25,1,A1
14973,16763,Girish Hiremath,33,1,A1
14974,16764,Rohit Kamath,22,1,A1
14975,16764,Prasad Hanumanthappa,52,1,A2
14976,16765,Vishnu S,37,1,A1
14977,16766,Prasad Hegde,19,1,A1
14978,16766,Karthik Desai,23,1,A2
14979,16768,Syed P,19,1,A1
14980,16768,Ganesh Naik,21,1,A2
14981,16769,Ganesh D,42,1,A1
14982,16769,Srinivas Biradar,42,1,A2
14983,16771,Lokesh K,37,1,A1
14984,16772,Madhu R,43,1,A1
14985,16772,Kiran Swamy,20,1,A2
14986,16773,Prakash Kulkarni,35,1,A1
14987,16774,Kiran Poojary,37,1,A1
14988,16777,Madhu Reddy,53,1,A1
14989,16777,Mohan Hegde,55,1,A2
14990,16779,Vijay Naik,30,1,A1
14991,16779,Yogesh Banakar,52,1,A2
14992,16779,Naveen Hanumanthappa,33,1,A3
14993,16781,Ganesh Devaraj,27,1,A1
14994,16781,Ganesh Kumar,28,1,A2
14995,16782,Kiran Hanumanthappa,29,1,A1
14996,16782,Mary Molakalmuru,30,2,A2
14997,16784,Divya Acharya,35,2,A1
14998,16784,Anil Nanjangud,20,1,A2
14999,16785,Ramesh Ballal N,46,1,A1
15000,16786,Sunil Shetty,24,1,A1
15001,16787,Venkatesh Biradar,28,1,A1
15002,16787,Naveen Acharya K,28,1,A2
15003,16787,Umesh Nayak,28,1,A3
15004,16790,Rohit H,36,1,A1
15005,16790,Suresh Ankola B,50,1,A2
15006,16790,Vishnu L,32,1,A3
15007,16792,Venkatesh Rao,24,1,A1
15008,16792,Thomas Kulkarni,37,1,A2
15009,16793,C Basavakalyan,34,1,A1
15010,16795,Sunil Bhatkal R,42,1,A1
15011,16796,Harish Kamath,51,1,A1
15012,16797,Prakash Shetty,39,1,A1
15013,16798,Rajesh Hanumanthappa A,26,1,A1
15014,16799,Vijay Pai V,19,1,A1
15015,16799,Syed Devaraj,42,1,A2
15016,16802,Vishnu G,46,1,A1
15017,16803,Vinay T,37,1,A1
15018,16803,Ashwini L,50,2,A2
15019,16803,Santosh Naik,44,1,A3
15020,16805,Basavaraj Kori,34,1,A1
15021,16805,Basavaraj G,21,1,A2
15022,16806,Prasad Angadi,19,1,A1
15023,16806,Rajesh Rao,55,1,A2
15024,16807,Madhu Jadhav,31,1,A1
15025,16809,Kiran Biradar,55,1,A1
15026,16810,Sunil Hiremath,27,1,A1
15027,16810,Anil P,32,1,A2
15028,16810,Mohan Poojary,47,1,A3
15029,16811,Sahana Hanumanthappa T,40,2,A1
15030,16814,Thomas Hegde,42,1,A1
15031,16815,Basavaraj T,54,1,A1
15032,16816,Rekha V,46,2,A1
15033,16816,Vinay Banakar,45,1,A2
15034,16816,Sunil Setty,53,1,A3
15035,16818,Shwetha Pai,44,2,A1
15036,16821,Sunitha Naik,48,2,A1
15037,16824,Deepak K,41,1,A1
15038,16826,Nagaraj Naik,45,1,A1
15039,16827,Sandeep B,42,1,A1
15040,16827,Srinivas Gowda,39,1,A2
15041,16827,Yogesh Murthy,31,1,A3
15042,16829,Abdul Devaraj,32,1,A1
15043,16830,Prakash Setty,35,1,A1
15044,16831,Ravi Ballal,44,1,A1
15045,16832,Kavya Shetty,37,2,A1
15046,16832,Thomas Shetty,37,1,A2
15047,16833,Suresh Patil,53,1,A1
15048,16834,Harish Poojary,48,1,A1
15049,16835,Praveen Nayak,32,1,A1
15050,16836,Darshan Gowda,46,1,A1
15051,16839,Sandeep P,34,1,A1
15052,16840,Lokesh Swamy,35,1,A1
15053,16840,Lokesh Ballal,52,1,A2
15054,16841,Sunil Iyer,21,1,A1
15055,16844,Suresh Gowda,41,1,A1
15056,16844,Darshan Banakar,51,1,A2
15057,16845,Imran Ballal,21,1,A1
15058,16845,Venkatesh Patil,55,1,A2
15059,16845,Uma Iyer,43,2,A3
15060,16846,Thomas K,27,1,A1
15061,16848,Ganesh Basavakalyan,29,1,A1
15062,16848,Syed A,30,1,A2
15063,16851,Ganesh Desai,29,1,A1
15064,16851,Nagaraj Hegde,34,1,A2
15065,16853,David Biradar,43,1,A1
15066,16853,Anil Reddy,50,1,A2
15067,16854,Ashok Reddy,45,1,A1
15068,16854,Suresh Kamath,28,1,A2
15069,16855,Nagaraj Hegde,26,1,A1
15070,16855,Syed Puttur,42,1,A2
15071,16856,Ashok Prasad,50,1,A1
15072,16858,Vishnu Banakar R,36,1,A1
15073,16859,Syed Harihar,30,1,A1
15074,16859,Mahesh Devaraj,23,1,A2
15075,16859,Mahesh Kamath,50,1,A3
15076,16861,Rajesh Prasad,43,1,A1
15077,16862,Gopal Biradar,19,1,A1
15078,16865,Nagaraj Hegde,31,1,A1
15079,16867,Rajesh Rao,26,1,A1
15080,16868,Shivakumar Hiremath,55,1,A1
15081,16868,Manjunath Swamy,38,1,A2
15082,16869,Darshan Gowda T,47,1,A1
15083,16871,Shivakumar A,41,1,A1
15084,16876,Geetha Nayak,23,2,A1
15085,16877,Ashwini Nayak,32,2,A1
15086,16878,Ganesh Hanumanthappa,40,1,A1
15087,16878,Vijay Gowda S,55,1,A2
15088,16879,Prakash Swamy S,41,1,A1
15089,16880,Lokesh T,19,1,A1
15090,16881,Chandru V,31,1,A1
15091,16884,David Setty,41,1,A1
15092,16885,Suresh Hanumanthappa,48,1,A1
15093,16886,Santosh Poojary,19,1,A1
15094,16887,Kiran Jadhav T,35,1,A1
15095,16887,Gopal Murthy,51,1,A2
15096,16888,Naveen Poojary,19,1,A1
15097,16888,Abdul Harihar,36,1,A2
15098,16890,Arun Hiremath,47,1,A1
15099,16891,Mahesh R,35,1,A1
15100,16893,Chandru Murthy,28,1,A1
15101,16894,Karthik Bhadravati,50,1,A1
15102,16895,Venkatesh Hangal,53,1,A1
15103,16896,Umesh Pai,30,1,A1
15104,16897,Ramya T,34,2,A1
15105,16898,Lokesh Iyer,38,1,A1
15106,16902,Santosh L,22,1,A1
15107,16902,Sahana Hegde K,32,2,A2
15108,16902,Prasad Gowda,24,1,A3
15109,16905,Venkatesh Desai,47,1,A1
15110,16906,Shivakumar Yaraguntla K,19,1,A1
15111,16906,Syed Naik,51,1,A2
15112,16908,Raghavendra Rao,38,1,A1
15113,16910,Roopa Swamy D,36,2,A1
15114,16912,Abdul Rao,51,1,A1
15115,16913,Prakash R,27,1,A1
15116,16913,Naveen Mundgod,52,1,A2
15117,16914,Ganesh V,46,1,A1
15118,16916,Rajesh Reddy,35,1,A1
15119,16919,Yamuna D,26,2,A1
15120,16920,Ramesh Jadhav,52,1,A1
15121,16920,Syed Kulkarni,24,1,A2
15122,16921,Ramya Kamath,55,2,A1
15123,16922,Imran Murthy,52,1,A1
15124,16925,Lakshmi Hegde,23,2,A1
15125,16926,Ramya Prasad,37,2,A1
15126,16926,Praveen Kulkarni,26,1,A2
15127,16926,Kiran Iyer,30,1,A3
15128,16930,Anil Bhat,22,1,A1
15129,16932,Anil Devaraj,46,1,A1
15130,16933,Gopal Biradar,43,1,A1
15131,16934,Shankar Poojary,43,1,A1
15132,16936,Ramesh Banakar,37,1,A1
15133,16936,Praveen Kulkarni,41,1,A2
15134,16937,Vishnu Gowda,42,1,A1
15135,16942,Darshan Angadi,27,1,A1
15136,16944,Ramesh L,47,1,A1
15137,16944,Sushma Murthy,23,2,A2
15138,16945,Praveen Setty,34,1,A1
15139,16945,Naveen Srirangapatna,37,1,A2
15140,16946,Darshan Banakar,25,1,A1
15141,16946,Prasad Bhat,52,1,A2
15142,16948,Anil Prasad,46,1,A1
15143,16951,Darshan Gowda,42,1,A1
15144,16952,Sandeep Hanumanthappa,28,1,A1
15145,16953,Abdul Ballal,45,1,A1
15146,16954,Anitha R,28,2,A1
15147,16954,Karthik Kulkarni,39,1,A2
15148,16955,Kavya Bhat,32,2,A1
15149,16957,Prakash Kori,55,1,A1
15150,16958,Nagaraj Poojary,25,1,A1
15151,16958,Sunil Kori,49,1,A2
15152,16964,Mohan Rao,32,1,A1
15153,16965,Grace Ballal M,32,2,A1
15154,16969,Srinivas Kulkarni,43,1,A1
15155,16971,Madhu Kori,42,1,A1
15156,16972,Vijay T,52,1,A1
15157,16976,Rohit Devaraj,50,1,A1
15158,16979,Ganesh Banakar,46,1,A1
15159,16980,Suresh Ballal,24,1,A1
15160,16981,Manjunath Prasad,23,1,A1
15161,16982,Umesh Naik,49,1,A1
15162,16982,Nandini N,50,2,A2
15163,16984,Vinay Gowda,19,1,A1
15164,16985,Madhu Gowda,45,1,A1
15165,16988,Basavaraj Desai,39,1,A1
15166,16991,Chaitra Iyer,40,2,A1
15167,16993,Umesh Kulkarni,54,1,A1
15168,16995,Divya Ballal,25,2,A1
15169,16996,Rajesh Desai,42,1,A1
15170,16997,Madhu Angadi,44,1,A1
15171,16997,Sunil Reddy D,33,1,A2
15172,16998,Gopal Bhat,20,1,A1
15173,16999,Rohit Hanumanthappa,46,1,A1
15174,16999,Girish Gowda,39,1,A2
15175,17000,Vijay Angadi,26,1,A1
15176,17000,Karthik Prasad,48,1,A2
15177,17001,Nagaraj Angadi,55,1,A1
15178,17002,Shivakumar Kumar,30,1,A1
15179,17006,Syed Prasad,26,1,A1
15180,17008,Praveen Biradar,45,1,A1
15181,17011,Lokesh Hanumanthappa,48,1,A1
15182,17012,Ashwini B,24,2,A1
15183,17014,Arun Naik,33,1,A1
15184,17016,Girish S,53,1,A1
15185,17017,Mahesh S,38,1,A1
15186,17019,Gopal P,24,1,A1
15187,17019,Karthik Murthy,48,1,A2
15188,17021,Kiran Prasad,28,1,A1
15189,17022,Nandini Kulkarni,28,2,A1
15190,17025,Ravi Prasad V,35,1,A1
15191,17029,Mahesh Kamath N,47,1,A1
15192,17029,Raghavendra Prasad,33,1,A2
15193,17033,Rajesh Prasad,45,1,A1
15194,17034,Madhu Desai,22,1,A1
15195,17035,Suresh Jadhav,39,1,A1
15196,17036,Nagaraj Devaraj P,20,1,A1
15197,17036,Mary Jadhav,31,2,A2
15198,17038,Sowmya Jadhav,23,2,A1
15199,17038,Thomas M,43,1,A2
15200,17042,Srinivas Reddy,49,1,A1
15201,17043,Nandini Reddy,43,2,A1
15202,17045,Mohan Patil,33,1,A1
15203,17045,Gopal Murthy,52,1,A2
15204,17046,Umesh Murthy D,51,1,A1
15205,17046,Chandru Acharya H,25,1,A2
15206,17046,Thomas Hanumanthappa,32,1,A3
15207,17047,Srinivas Angadi,39,1,A1
15208,17047,David Kamalapur,22,1,A2
15209,17050,Shivakumar Nayak,33,1,A1
15210,17051,Rajesh Mundgod N,37,1,A1
15211,17052,Chandru Hegde P,51,1,A1
15212,17052,Gopal Shetty A,25,1,A2
15213,17052,Nagaraj Nayak,34,1,A3
15214,17059,Netra Hegde,33,2,A1
15215,17059,Syed Pai,21,1,A2
15216,17060,Girish Kumar B,51,1,A1
15217,17060,Rohit Gowda,30,1,A2
15218,17060,Venkatesh Acharya,49,1,A3
15219,17062,Vinay Iyer,47,1,A1
15220,17063,Mahesh Biradar,20,1,A1
15221,17063,Umesh Prasad,47,1,A2
15222,17063,Shivakumar Angadi,28,1,A3
15223,17065,Praveen Biradar,50,1,A1
15224,17068,Darshan Bhat,39,1,A1
15225,17071,Vijay Devaraj,21,1,A1
15226,17072,Shankar Hegde N,37,1,A1
15227,17075,Basavaraj Naik,47,1,A1
15228,17076,Thomas Devaraj,52,1,A1
15229,17079,Umesh Kamath,22,1,A1
15230,17080,Mohan Patil,30,1,A1
15231,17083,Vijay M,54,1,A1
15232,17084,Harish Setty,48,1,A1
15233,17090,Nagaraj Acharya,46,1,A1
15234,17090,Deepak V,29,1,A2
15235,17090,Harish Reddy,22,1,A3
15236,17091,Syed G,42,1,A1
15237,17092,Nandini Pai,42,2,A1
15238,17092,Ayesha Hangal,28,2,A2
15239,17095,Raghavendra Gowda P,28,1,A1
15240,17095,Ravi Shetty,53,1,A2
15241,17096,Yamuna Kori,51,2,A1
15242,17097,Divya Hegde,53,2,A1
15243,17098,Gopal Acharya,53,1,A1
15244,17099,Rajesh Kori,24,1,A1
15245,17100,Shankar Acharya,50,1,A1
15246,17101,Anil Swamy,42,1,A1
15247,17105,Sandeep Naik,47,1,A1
15248,17106,Shivakumar Kamath,53,1,A1
15249,17108,Deepak Prasad,26,1,A1
15250,17108,Imran Ballal R,39,1,A2
15251,17110,Abdul Pai,42,1,A1
15252,17111,Sunil Banakar,37,1,A1
15253,17112,Vishnu Ballal,43,1,A1
15254,17114,Umesh Puttur,55,1,A1
15255,17115,David Hanumanthappa,41,1,A1
15256,17116,Rohit Prasad,45,1,A1
15257,17117,Deepak Patil,47,1,A1
15258,17117,Santosh A,24,1,A2
15259,17117,Girish Rao,45,1,A3
15260,17122,Thomas Reddy,34,1,A1
15261,17123,Vinay A,45,1,A1
15262,17124,David S,53,1,A1
15263,17125,Mahesh Jadhav,19,1,A1
15264,17126,Girish Hegde,33,1,A1
15265,17126,Rekha Shetty,41,2,A2
15266,17130,Chandru B,39,1,A1
15267,17131,Shivakumar Nayak,47,1,A1
15268,17134,Raghavendra Jadhav,37,1,A1
15269,17134,Harish R,49,1,A2
15270,17136,Thomas Kamath,54,1,A1
15271,17137,Sandeep Biradar,51,1,A1
15272,17139,Shivakumar T,34,1,A1
15273,17140,Raghavendra Prasad,45,1,A1
15274,17140,Gopal H,19,1,A2
15275,17140,Naveen B,49,1,A3
15276,17141,Shankar Kori,28,1,A1
15277,17141,Ayesha Ballal,19,2,A2
15278,17143,Srinivas Pai,38,1,A1
15279,17144,Manjunath Srirangapatna L,29,1,A1
15280,17145,Syed Setty M,44,1,A1
15281,17146,Venkatesh Iyer,52,1,A1
15282,17146,Gopal Gowda,36,1,A2
15283,17147,Syed S,46,1,A1
15284,17148,Vishnu Kulkarni K,42,1,A1
15285,17148,Sandeep Mudalgi,42,1,A2
15286,17149,Vijay Rao,44,1,A1
15287,17149,Shivakumar Swamy,44,1,A2
15288,17149,Mohan Nayak,32,1,A3
15289,17151,Vinay Hiremath,36,1,A1
15290,17152,Ravi Murthy,34,1,A1
15291,17155,Basavaraj D,24,1,A1
15292,17155,Shwetha Naik,22,2,A2
15293,17156,Syed Nagamangala,31,1,A1
15294,17156,Yogesh Hanumanthappa,21,1,A2
15295,17156,Naveen G,27,1,A3
15296,17158,Yogesh Hiremath R,37,1,A1
15297,17158,Praveen Bhat,41,1,A2
15298,17160,Ramesh Bhat,45,1,A1
15299,17160,Abdul Pai,50,1,A2
15300,17161,Ganesh Kori,34,1,A1
15301,17162,Madhu Shetty,55,1,A1
15302,17163,Vishnu Bhat,21,1,A1
15303,17163,Ganesh Swamy,31,1,A2
15304,17166,Girish Iyer,55,1,A1
15305,17167,Anil Prasad,31,1,A1
15306,17167,Thomas Rao,21,1,A2
15307,17168,Girish Poojary,40,1,A1
15308,17168,Vishnu K,29,1,A2
15309,17169,Sunil Jadhav,34,1,A1
15310,17170,Sujatha Desai,45,2,A1
15311,17171,Harish Jadhav,19,1,A1
15312,17172,Mahesh Setty,43,1,A1
15313,17173,Arun Ballal,34,1,A1
15314,17174,Suresh B,20,1,A1
15315,17175,Prasad Pai,39,1,A1
15316,17175,Manjunath Poojary,40,1,A2
15317,17178,Lokesh Reddy,48,1,A1
15318,17178,Rajesh Shetty,21,1,A2
15319,17179,Ganesh Kumar,55,1,A1
15320,17180,Prakash Acharya S,47,1,A1
15321,17183,Santosh Desai,37,1,A1
15322,17184,Vishnu Kumar,51,1,A1
15323,17185,Girish Setty,21,1,A1
15324,17186,Basavaraj Nayak,40,1,A1
15325,17186,Ganesh Kori,43,1,A2
15326,17187,Karthik Desai,42,1,A1
15327,17189,Praveen Biradar T,32,1,A1
15328,17189,Darshan Prasad,32,1,A2
15329,17192,Sushma Mudalgi,47,2,A1
15330,17193,Vidya A,36,2,A1
15331,17193,Ramesh Jadhav,31,1,A2
15332,17194,Naveen Hosakote G,41,1,A1
15333,17198,Padma Biradar,44,2,A1
15334,17202,R Sankeshwar,28,1,A1
15335,17202,Ramesh Reddy D,50,1,A2
15336,17202,Suresh Kori,49,1,A3
15337,17203,Suresh S,54,1,A1
15338,17205,Ramesh Iyer,52,1,A1
15339,17205,Mary K,45,2,A2
15340,17207,Mahesh B,29,1,A1
15341,17210,Mahesh Angadi G,27,1,A1
15342,17213,Padma Reddy,21,2,A1
15343,17214,Mahesh Kumar,55,1,A1
15344,17215,Thomas Desai H,37,1,A1
15345,17215,Arun Iyer,39,1,A2
15346,17215,Shwetha Banakar,43,2,A3
15347,17216,Gopal P,37,1,A1
15348,17217,Kavya Naik G,32,2,A1
15349,17220,Imran Devaraj,46,1,A1
15350,17221,Bharathi Biradar,53,2,A1
15351,17221,Mary Devaraj,38,2,A2
15352,17223,Imran Angadi,33,1,A1
15353,17223,Deepak P,47,1,A2
15354,17223,Sandeep Hiremath,49,1,A3
15355,17225,Mohan K,41,1,A1
15356,17228,Vinay Reddy,33,1,A1
15357,17229,Nagaraj Acharya M,31,1,A1
15358,17229,Ravi Pai,27,1,A2
15359,17231,Shankar Rao N,25,1,A1
15360,17231,Basavaraj Ballal,46,1,A2
15361,17232,Kiran Swamy,34,1,A1
15362,17232,Mohan N,29,1,A2
15363,17232,Nagaraj Desai,42,1,A3
15364,17238,Prasad Jadhav,19,1,A1
15365,17239,Ramesh Angadi,43,1,A1
15366,17242,Praveen Reddy A,49,1,A1
15367,17243,Raghavendra Acharya,34,1,A1
15368,17244,Ravi Hegde,42,1,A1
15369,17245,Praveen Murthy,31,1,A1
15370,17247,Ramesh Angadi,49,1,A1
15371,17248,Manjunath Desai,25,1,A1
15372,17250,Imran Devaraj,23,1,A1
15373,17252,Imran Gowda,47,1,A1
15374,17257,Vijay V,43,1,A1
15375,17258,David N,48,1,A1
15376,17258,Mahesh Prasad,46,1,A2
15377,17260,Ashok Patil,25,1,A1
15378,17260,Vijay Shetty,22,1,A2
15379,17264,Chandru Poojary N,40,1,A1
15380,17264,Ashok Hanumanthappa,50,1,A2
15381,17265,Suresh Acharya,19,1,A1
15382,17265,Santosh Hegde,25,1,A2
15383,17265,Vinay Hegde,53,1,A3
15384,17267,Ashok Poojary,35,1,A1
15385,17267,Karthik Reddy,37,1,A2
15386,17269,Raghavendra Reddy T,39,1,A1
15387,17270,Lakshmi Hanumanthappa,45,2,A1
15388,17270,Ashok Jadhav,54,1,A2
15389,17271,Mohan Acharya,52,1,A1
15390,17271,Ganesh Acharya V,42,1,A2
15391,17272,Ashwini Bhadravathi,46,2,A1
15392,17272,Prasad Angadi,32,1,A2
15393,17274,Suresh Devaraj,33,1,A1
15394,17275,Manjunath Patil B,19,1,A1
15395,17276,Roopa Hanumanthappa,42,2,A1
15396,17280,Imran Reddy T,24,1,A1
15397,17280,Darshan Pai,55,1,A2
15398,17281,Manjunath S,24,1,A1
15399,17282,Ramya T,47,2,A1
15400,17283,Umesh Hiremath,49,1,A1
15401,17283,Karthik Naik,25,1,A2
15402,17283,Santosh B,30,1,A3
15403,17284,Suresh Pai,32,1,A1
15404,17288,Darshan Patil,36,1,A1
15405,17289,Vijay Kulkarni,37,1,A1
15406,17291,Yogesh Kulkarni,33,1,A1
15407,17291,Grace Iyer,29,2,A2
15408,17293,Roopa Poojary,32,2,A1
15409,17296,Ravi P,25,1,A1
15410,17296,Arun Kamath,37,1,A2
15411,17298,Mohan D,41,1,A1
15412,17300,Sujatha D,42,2,A1
15413,17300,Vinay Bhat,43,1,A2
15414,17300,Manjunath Acharya,33,1,A3
15415,17301,Sandeep Rao,30,1,A1
15416,17303,Arun L,38,1,A1
15417,17305,Yogesh Virajpet,39,1,A1
15418,17305,Ramesh Patil V,28,1,A2
15419,17306,Nagaraj B,48,1,A1
15420,17306,Thomas Poojary,47,1,A2
15421,17309,Ravi Hiremath,20,1,A1
15422,17309,Srinivas Biradar,45,1,A2
15423,17310,Ashok Rao,50,1,A1
15424,17310,Deepak M,54,1,A2
15425,17311,Nagaraj N,22,1,A1
15426,17312,Santosh Poojary L,52,1,A1
15427,17313,Shwetha Poojary,32,2,A1
15428,17315,Ganesh Acharya,27,1,A1
15429,17319,Syed Reddy,27,1,A1
15430,17320,Basavaraj Bhat,41,1,A1
15431,17321,Bhavya Patil T,52,2,A1
15432,17323,Mahesh Hiremath,55,1,A1
15433,17325,Rajesh Reddy L,28,1,A1
15434,17325,Lokesh Kulkarni,33,1,A2
15435,17326,Naveen T,22,1,A1
15436,17328,Manjunath Iyer,42,1,A1
15437,17329,Sandeep Nayak,20,1,A1
15438,17329,Ganesh Poojary,23,1,A2
15439,17331,Lakshmi Kulkarni,31,2,A1
15440,17332,Nandini Ballal G,39,2,A1
15441,17336,Vinay Kumar R,51,1,A1
15442,17337,Imran Pai,30,1,A1
15443,17339,Shivakumar A,29,1,A1
15444,17339,Rajesh Ballal,29,1,A2
15445,17340,Chandru Kumar,22,1,A1
15446,17341,Shankar Bhat,48,1,A1
15447,17341,Thomas Kulkarni,34,1,A2
15448,17342,David Kamath,46,1,A1
15449,17342,Vishnu Kundapura,21,1,A2
15450,17343,Mohan Patil,24,1,A1
15451,17344,Arun Setty,28,1,A1
15452,17345,Manjunath Sringeri,20,1,A1
15453,17345,Ashok Murthy,37,1,A2
15454,17346,Nagaraj Biradar,47,1,A1
15455,17346,Mohan Shetty,46,1,A2
15456,17349,Ganesh Poojary,36,1,A1
15457,17350,Manjunath Bhat,26,1,A1
15458,17351,Rohit Bhadravathi,37,1,A1
15459,17351,Geetha Yadrami,44,2,A2
15460,17354,Ravi Shetty,55,1,A1
15461,17354,Sowmya Acharya,50,2,A2
15462,17355,Umesh Mundgod,45,1,A1
15463,17355,Prakash Jadhav,37,1,A2
15464,17356,Meena Gowda T,54,2,A1
15465,17357,Ravi Reddy,45,1,A1
15466,17358,David Rao,37,1,A1
15467,17359,Imran B,28,1,A1
15468,17359,Deepak Hiremath B,40,1,A2
15469,17359,Sandeep Kulkarni,42,1,A3
15470,17362,Thomas Angadi K,42,1,A1
15471,17363,Ramesh Swamy,28,1,A1
15472,17363,Ramesh Kamath,44,1,A2
15473,17363,Umesh Prasad,36,1,A3
15474,17364,Rohit Pai,28,1,A1
15475,17364,Imran Jadhav,47,1,A2
15476,17365,Kiran Hanumanthappa,44,1,A1
15477,17369,Vinay Hukkeri,48,1,A1
15478,17370,Yogesh Kulkarni,22,1,A1
15479,17370,Sunil Angadi,19,1,A2
15480,17370,Naveen Bhat,51,1,A3
15481,17374,David Hanumanthappa,27,1,A1
15482,17377,Ravi Setty,53,1,A1
15483,17378,Lokesh B,34,1,A1
15484,17379,Nagaraj Kori,36,1,A1
15485,17380,Suresh Gowda,38,1,A1
15486,17381,Naveen Belur,53,1,A1
15487,17382,Rohit Reddy,31,1,A1
15488,17385,Shankar A,42,1,A1
15489,17385,Bharathi Banakar,38,2,A2
15490,17385,Harish Devaraj,36,1,A3
15491,17387,Arun Bhat,53,1,A1
15492,17388,Rajesh Nayak,43,1,A1
15493,17390,Rohit Patil,23,1,A1
15494,17390,Santosh Hanumanthappa,27,1,A2
15495,17393,Prasad Kamath,36,1,A1
15496,17393,Vijay L,25,1,A2
15497,17395,Chandru Ballal,36,1,A1
15498,17396,Chandru Rao,24,1,A1
15499,17397,Girish Swamy,35,1,A1
15500,17397,Gopal Shetty,31,1,A2
15501,17397,Suresh Shetty,22,1,A3
15502,17398,Kiran Hanumanthappa,35,1,A1
15503,17400,Nagaraj S,52,1,A1
15504,17400,Lakshmi Kulkarni,51,2,A2
15505,17403,Imran Devaraj,36,1,A1
15506,17403,Gopal Hanumanthappa,42,1,A2
15507,17405,Vinay Shetty,31,1,A1
15508,17405,Raghavendra Bhat,31,1,A2
15509,17405,David Angadi,19,1,A3
15510,17406,Prasad Kumar,52,1,A1
15511,17407,Abdul B,32,1,A1
15512,17408,Thomas Hegde,23,1,A1
15513,17408,Anil Nayak,43,1,A2
15514,17410,Srinivas Kumar,27,1,A1
15515,17410,Syed Ballal,25,1,A2
15516,17411,Arun Naik,55,1,A1
15517,17411,Abdul Bhat,42,1,A2
15518,17412,Prakash Kamath,26,1,A1
15519,17412,Divya Kori,40,2,A2
15520,17412,Shivakumar Murthy,47,1,A3
15521,17413,Prasad N,41,1,A1
15522,17416,Imran Bhat,45,1,A1
15523,17416,Basavaraj N,52,1,A2
15524,17417,Arun Rao,46,1,A1
15525,17418,Praveen Ballal,19,1,A1
15526,17418,Manjunath Biradar,52,1,A2
15527,17419,Pooja Banakar,51,2,A1
15528,17420,Venkatesh Angadi,43,1,A1
15529,17421,Shwetha Pai,28,2,A1
15530,17422,Madhu Murthy G,46,1,A1
