ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
24159,24159,Darshan Kamath L,29,8,1,5,1
24160,24160,Sushma Patil,59,2,1,1,2
24161,24161,David Swamy,55,10,2,3,1
24162,24162,Vijay Ballal,32,7,1,4,1
24163,24163,Mohan Poojary,69,8,1,5,1
24164,24164,Prakash Setty,69,2,1,4,1
24165,24165,Deepak S,58,10,1,1,1
24166,24166,Vinay Rao G,65,3,2,2,3
24167,24167,Sandeep R,67,7,1,3,1
24168,24168,Ramesh Nayak,37,6,1,4,1
24169,24169,Arun Gowda,46,4,1,2,1
24170,24170,Sowmya Biradar,64,6,1,2,2
24171,24171,Ganesh Pai,68,5,1,2,1
24172,24172,Vijay Iyer,45,9,1,5,1
24173,24173,Divya Devaraj,44,8,1,3,2
24174,24174,Vijay Poojary L,45,4,1,3,1
24175,24175,Vishnu Hiremath N,40,2,1,2,1
24176,24176,Bhavya Acharya,54,10,1,5,2
24177,24177,Kiran Patil,31,6,1,2,1
24178,24178,Nandini S,51,10,1,5,2
24179,24179,Lokesh Bhat,68,6,1,4,1
24180,24180,Ashok Reddy,37,10,1,4,1
24181,24181,Karthik Angadi,46,2,1,5,1
24182,24182,David Kamath,43,1,1,5,1
24183,24183,Mahesh T,64,4,1,5,1
24184,24184,Vinay Kamath,61,3,1,2,1
24185,24185,Nagaraj Hegde,55,10,1,4,1
24186,24186,Imran Gowda,51,5,1,4,1
24187,24187,Bharathi Setty,52,8,1,1,2
24188,24188,Ravi Prasad,41,9,1,5,1
24189,24189,Kiran Biradar,22,7,1,4,1
24190,24190,Deepa Devaraj,31,6,1,3,2
24191,24191,Ramesh Shetty,62,9,6,1,1
24192,24192,Karthik Prasad,70,5,1,2,1
24193,24193,Bharathi Reddy,62,2,2,3,2
24194,24194,Deepa Jadhav,63,8,1,4,2
24195,24195,Ashwini Poojary,37,5,1,2,2
24196,24196,Uma Setty,33,4,1,4,2
24197,24197,Praveen Gowda,45,8,2,5,1
24198,24198,Vishnu Setty,69,7,1,2,1
24199,24199,Santosh Swamy,70,6,1,2,1
24200,24200,Padma Iyer,56,7,1,4,2
24201,24201,Bharathi Nayak,31,8,1,4,2
24202,24202,Manasa Prasad,23,8,1,4,2
24203,24203,Sunil Biradar,47,8,1,1,1
24204,24204,Sandeep Hegde P,70,6,1,1,1
24205,24205,Santosh Poojary H,46,8,2,5,1
24206,24206,Syed Desai A,24,10,1,5,1
24207,24207,Vidya Devaraj K,37,10,1,5,2
24208,24208,Ramya Biradar,63,3,2,3,2
24209,24209,Sandeep Reddy,18,10,1,1,1
24210,24210,Ayesha R,50,4,1,3,2
24211,24211,Pooja Swamy,37,7,1,2,2
24212,24212,Praveen Setty,62,8,2,4,1
24213,24213,Prakash Poojary,27,7,1,5,1
24214,24214,Bharathi Iyer,56,6,1,4,2
24215,24215,Ravi Biradar,68,1,1,3,1
24216,24216,Mohan Bhat,57,8,3,2,1
24217,24217,Ramesh A,19,9,1,4,1
24218,24218,Sahana Gowda B,63,7,1,4,2
24219,24219,Shwetha Hegde,18,7,1,1,2
24220,24220,Pooja Swamy,25,1,1,5,2
24221,24221,Meena Hanumanthappa,50,1,1,4,2
24222,24222,Manasa Hiremath,69,5,1,2,2
24223,24223,Praveen Kori,24,5,1,4,1
24224,24224,Manjunath Kulkarni,53,10,1,4,1
24225,24225,Suresh Hiremath,48,2,1,2,1
24226,24226,Nandini M,57,7,2,3,2
24227,24227,Yamuna Naik,68,7,1,3,2
24228,24228,Karthik Reddy,43,9,1,2,1
24229,24229,Imran B,23,1,1,1,1
24230,24230,Deepa Prasad,18,1,1,2,2
24231,24231,Sujatha K,41,7,1,5,2
24232,24232,Netra Shetty,64,1,1,3,2
24233,24233,Chandru Acharya,33,3,1,2,1
24234,24234,Anitha Bhat,28,5,1,2,2
24235,24235,Lakshmi Hegde,30,4,1,4,2
24236,24236,Darshan Pai,48,6,1,5,1
24237,24237,Sunitha Rao,56,5,1,4,2
24238,24238,Sahana Nayak,46,4,1,3,2
24239,24239,Ramesh Swamy,64,9,1,3,1
24240,24240,Lokesh V,47,5,1,5,1
24241,24241,Mohan R,70,2,1,1,1
24242,24242,Bharathi Prasad,62,5,1,2,2
24243,24243,Kiran Angadi,54,5,1,1,1
24244,24244,Chandru Rao,62,8,1,1,1
24245,24245,Umesh Prasad,26,3,1,4,1
24246,24246,Ramesh Hiremath,61,1,2,2,1
24247,24247,Chaitra Kori,23,6,1,2,2
24248,24248,Netra Reddy,26,8,1,3,2
24249,24249,Bharathi B,45,1,1,3,2
24250,24250,Ramesh Swamy,70,2,1,5,1
24251,24251,Geetha Kumar,65,1,2,2,2
24252,24252,Nagaraj Kamath,62,5,1,2,1
24253,24253,Girish Ballal,26,6,1,2,1
24254,24254,Prasad Devaraj,36,8,1,3,1
24255,24255,Lakshmi Acharya,68,3,1,4,2
24256,24256,Raghavendra Kori R,51,2,1,1,1
24257,24257,Anil Kori,31,7,2,2,1
24258,24258,Uma Swamy,19,8,1,3,2
24259,24259,Naveen Jadhav B,67,4,1,5,1
24260,24260,Ramesh Murthy,64,9,1,1,1
24261,24261,Sushma K,45,7,1,1,2
24262,24262,Darshan Reddy,70,8,1,3,1
24263,24263,Grace Hegde D,27,9,1,3,2
24264,24264,Bhavya D,54,8,1,4,2
24265,24265,Shivakumar Angadi,54,4,1,2,1
24266,24266,Praveen Nayak,55,8,1,1,1
24267,24267,Sushma Jadhav M,46,1,1,5,2
24268,24268,Pooja Kumar,45,1,1,3,2
24269,24269,Rohit Nayak D,43,7,1,4,1
24270,24270,Sahana Setty,61,5,1,1,2
24271,24271,Kavya Prasad,27,3,1,3,2
24272,24272,Vishnu Bhat,24,1,1,1,1
24273,24273,Madhu Ballal A,27,10,1,2,1
24274,24274,Mary Desai B,32,2,1,5,2
24275,24275,Ravi B,47,8,2,4,1
24276,24276,Deepak Acharya,61,1,1,1,1
24277,24277,Deepak Desai K,58,9,1,5,1
24278,24278,Kiran L,37,4,1,3,1
24279,24279,Raghavendra Naik,47,7,1,3,1
24280,24280,Basavaraj Reddy,68,9,1,2,1
24281,24281,Arun Biradar,50,5,1,5,1
24282,24282,Gopal A,31,5,1,4,1
24283,24283,Prakash P,62,7,3,2,1
24284,24284,Basavaraj Naik B,53,9,1,3,1
24285,24285,Prasad Iyer,37,10,1,5,1
24286,24286,Sowmya Kamath,46,6,1,2,2
24287,24287,Abdul Devaraj,24,4,2,2,1
24288,24288,Ramya Pai,43,1,1,4,2
24289,24289,Deepa Swamy,21,6,1,4,2
24290,24290,Basavaraj Hiremath,63,8,1,1,1
24291,24291,Naveen Setty,37,5,1,5,1
24292,24292,Prakash Gowda,48,4,1,5,1
24293,24293,Mahesh L,35,6,1,5,1
24294,24294,Bharathi Naik,51,3,1,4,2
24295,24295,Nagaraj Biradar,48,3,1,3,1
24296,24296,Sowmya Hiremath,56,7,1,5,2
24297,24297,Darshan Bhat,41,9,2,4,1
24298,24298,Arun P,34,5,1,2,1
24299,24299,Rekha Desai,68,5,1,1,2
24300,24300,Manasa Iyer,45,1,4,3,2
24301,24301,Harish Hanumanthappa,51,9,1,2,1
24302,24302,Ramya Hegde,50,1,3,2,2
24303,24303,Sandeep Angadi,25,5,1,3,1
24304,24304,Ramya Jadhav,25,9,1,2,2
24305,24305,Manasa Jadhav,65,3,1,4,2
24306,24306,Prakash Ballal N,23,5,1,5,1
24307,24307,Ramya Pai S,40,7,1,4,2
24308,24308,Karthik R,37,5,1,4,1
24309,24309,Ayesha Acharya S,55,6,3,1,2
24310,24310,Mary Kulkarni,59,4,1,5,2
24311,24311,Venkatesh Reddy,70,3,1,3,1
24312,24312,Girish Angadi,41,2,1,4,1
24313,24313,Sandeep Iyer,53,4,1,5,1
24314,24314,Gopal Hegde,33,4,1,3,1
24315,24315,Harish Desai,20,2,1,5,1
24316,24316,Bharathi Gowda,42,4,1,3,2
24317,24317,Ravi Pai,20,10,1,3,1
24318,24318,Bhavya Swamy N,25,2,1,2,2
24319,24319,Ramya R,61,10,1,5,2
24320,24320,Chandru Devaraj,27,7,1,1,1
24321,24321,Sahana Pai,37,2,1,3,2
24322,24322,Rajesh P,33,9,1,3,1
24323,24323,Meena Ballal,50,8,1,3,2
24324,24324,Basavaraj Acharya,43,10,2,3,1
24325,24325,Mary Angadi,48,10,1,2,2
24326,24326,Roopa Gowda,52,10,1,3,2
24327,24327,Lakshmi Nayak S,70,10,1,4,2
24328,24328,Suresh R,28,5,2,4,1
24329,24329,Ravi Poojary,29,4,1,1,1
24330,24330,Abdul S,36,5,1,1,1
24331,24331,Gopal Angadi,61,6,1,5,1
24332,24332,Srinivas Naik,61,5,3,1,1
24333,24333,Kavya Nayak,45,9,2,4,2
24334,24334,Darshan R,37,1,3,2,1
24335,24335,Divya A,23,8,2,1,2
24336,24336,Ganesh Rao,36,6,1,3,1
24337,24337,Padma R,69,10,1,4,2
24338,24338,Vijay Kamath,41,7,1,1,1
24339,24339,Syed V,48,4,1,4,1
24340,24340,Meena Rao,70,2,1,4,2
24341,24341,Praveen R,32,1,1,1,1
24342,24342,Girish Murthy,30,10,2,3,1
24343,24343,David Murthy,63,9,1,1,1
24344,24344,Sunitha Desai K,43,7,1,4,2
24345,24345,Rajesh Iyer P,64,8,2,4,1
24346,24346,Yogesh Hanumanthappa,25,7,1,3,1
24347,24347,Bharathi Kulkarni,20,5,1,4,2
24348,24348,Abdul Jadhav,29,8,2,1,1
24349,24349,Kavya Desai,37,1,1,5,2
24350,24350,Syed Bhat,64,2,1,3,1
24351,24351,Sushma Acharya,48,2,1,2,2
24352,24352,Padma S,20,2,1,3,2
24353,24353,Imran Biradar,64,7,1,4,1
24354,24354,Roopa Desai L,58,5,1,1,2
24355,24355,Bhavya Jadhav,29,7,1,1,2
24356,24356,Manasa Bhat,58,3,1,4,2
24357,24357,Sushma P,22,1,1,1,2
24358,24358,Ganesh Desai,36,8,1,1,1
24359,24359,Shankar Pai,26,1,1,1,1
24360,24360,Darshan Hiremath,58,3,1,3,1
24361,24361,Anitha V,59,4,1,4,2
24362,24362,Divya Nayak,32,3,1,1,2
24363,24363,Ashwini Acharya,53,6,1,5,2
24364,24364,Suresh Hanumanthappa,58,7,1,2,1
24365,24365,Bhavya Acharya,48,2,1,4,2
24366,24366,Anil Ballal,31,9,1,1,1
24367,24367,Geetha Ballal,30,1,1,3,2
24368,24368,Vinay Gowda,43,2,5,1,1
24369,24369,Mohan N,24,8,2,4,1
24370,24370,Darshan Desai V,66,5,1,1,1
24371,24371,Fathima Nayak,69,2,1,3,2
24372,24372,Mary Kulkarni,25,4,1,1,2
24373,24373,Praveen M,62,10,1,1,1
24374,24374,Darshan T,38,3,1,5,1
24375,24375,Ayesha Angadi,27,5,1,3,2
24376,24376,Shankar Bhat,26,4,1,4,1
24377,24377,Praveen Hanumanthappa,32,3,1,1,1
24378,24378,Yogesh Swamy,59,6,1,2,1
24379,24379,Deepak V,34,3,1,1,1
24380,24380,Netra Hanumanthappa H,60,2,1,5,2
24381,24381,Yogesh Kumar,64,1,1,5,1
24382,24382,Mary Murthy,45,9,1,5,2
24383,24383,Raghavendra Iyer,47,2,1,4,1
24384,24384,David Reddy,18,7,7,2,1
24385,24385,Mary Kumar,38,7,1,2,2
24386,24386,Raghavendra Angadi,61,6,1,4,1
24387,24387,Prasad Desai T,60,1,1,4,3
24388,24388,Sunil Shetty,70,3,1,1,1
24389,24389,Syed Kamath N,29,6,7,2,1
24390,24390,Rekha S,26,1,1,5,2
24391,24391,Sujatha Setty,26,10,1,4,2
24392,24392,Shwetha Naik,63,2,1,1,2
24393,24393,Madhu G,22,2,1,3,1
24394,24394,Ravi Kulkarni L,24,1,1,4,1
24395,24395,Sunil Hanumanthappa,64,10,1,2,1
24396,24396,Ganesh Pai,49,6,1,5,1
24397,24397,Madhu Reddy,56,9,1,4,1
24398,24398,Chaitra D,43,1,1,3,2
24399,24399,Darshan Patil,37,7,1,5,1
24400,24400,Vishnu Acharya,62,5,2,1,1
24401,24401,Lakshmi G,23,5,2,1,2
24402,24402,Lokesh Hiremath K,30,6,2,2,1
24403,24403,Umesh Kamath V,59,6,1,4,1
24404,24404,David Poojary,47,2,2,3,1
24405,24405,Srinivas Naik,35,10,1,2,1
24406,24406,Arun Pai,57,7,1,1,1
24407,24407,Deepa T,23,3,2,1,2
24408,24408,Pooja Devaraj,59,7,1,2,2
24409,24409,Grace Poojary,39,5,1,3,2
24410,24410,Deepak A,63,6,1,3,1
24411,24411,Sunitha Bhat,70,7,1,3,2
24412,24412,Kavya N,69,8,1,1,2
24413,24413,Gopal Poojary K,35,8,1,1,1
24414,24414,Ganesh Acharya,46,6,1,1,1
24415,24415,Deepak Prasad,25,8,1,4,1
24416,24416,Prasad Hanumanthappa,69,8,6,2,1
24417,24417,Ganesh Reddy M,36,2,1,2,1
24418,24418,Nagaraj Iyer,62,6,5,2,1
24419,24419,Imran Setty,37,7,1,2,1
24420,24420,Mary Biradar,25,7,1,4,2
24421,24421,Rohit Murthy,54,1,1,4,1
24422,24422,Praveen Ballal,21,5,1,3,1
24423,24423,Ravi Ballal,35,3,1,2,1
24424,24424,Pooja Prasad,21,5,1,1,2
24425,24425,Ashwini Prasad,53,9,1,4,2
24426,24426,Nandini Biradar,68,3,1,5,2
24427,24427,Umesh Kamath,53,6,1,4,1
24428,24428,Mahesh Biradar,26,5,1,1,1
24429,24429,Arun Banakar,31,2,1,3,1
24430,24430,Mohan Shetty,40,2,1,1,1
24431,24431,Lokesh Bhat D,51,3,1,2,1
24432,24432,Lakshmi Pai,50,8,1,5,2
24433,24433,Ramya Angadi,28,2,5,1,2
24434,24434,Suresh Kumar,36,10,1,2,1
24435,24435,Harish Bhat,44,5,1,5,1
24436,24436,Ramesh Hegde,29,3,1,2,1
24437,24437,Sunil Kulkarni M,34,7,1,3,1
24438,24438,Yogesh Iyer,34,9,1,1,1
24439,24439,Bhavya Nayak,46,5,5,4,2
24440,24440,Rajesh Rao,56,7,1,2,1
24441,24441,Basavaraj Swamy,69,7,1,2,1
24442,24442,Mohan Nayak,21,1,1,2,1
24443,24443,Yogesh Jadhav,27,6,1,5,1
24444,24444,Shwetha Gowda G,24,8,1,1,2
24445,24445,Deepak Pai,26,9,1,3,1
24446,24446,Yogesh Prasad,65,9,1,4,1
24447,24447,Mary Rao,41,8,1,4,2
24448,24448,Rajesh Setty,64,2,1,4,1
24449,24449,Manjunath Hegde,62,9,1,3,1
24450,24450,Praveen Desai,60,3,2,2,1
24451,24451,Ramesh Hanumanthappa,19,4,1,3,1
24452,24452,Ashok Kamath,40,1,1,2,1
24453,24453,Chandru Hanumanthappa,44,2,3,2,1
24454,24454,Sandeep Murthy,39,3,1,3,1
24455,24455,Ravi Reddy,42,5,1,2,1
24456,24456,Deepa Ballal,48,6,1,2,2
24457,24457,Shankar Patil,64,5,2,5,1
24458,24458,Manasa Acharya,66,10,6,4,2
24459,24459,Sunitha Devaraj,66,1,1,5,2
24460,24460,Lokesh Swamy,55,1,2,4,1
24461,24461,Shivakumar Murthy,48,4,1,4,1
24462,24462,Rekha Banakar,54,10,1,5,2
24463,24463,Pooja Hiremath,64,5,1,2,2
24464,24464,Geetha Ballal,22,3,1,1,2
24465,24465,Santosh Kamath,49,1,3,3,1
24466,24466,Basavaraj Poojary,69,3,1,2,3
24467,24467,Chaitra Pai,65,1,1,4,2
24468,24468,Venkatesh Jadhav,25,6,1,5,1
24469,24469,Karthik Rao,47,4,2,4,1
24470,24470,Srinivas Hegde,39,10,1,2,1
24471,24471,Kavya Naik K,49,3,3,4,2
24472,24472,Arun Hiremath,43,7,1,2,1
24473,24473,Vinay Setty,63,10,2,3,1
24474,24474,Arun Patil,26,6,1,2,1
24475,24475,Venkatesh Jadhav,38,2,1,2,1
24476,24476,Ravi Swamy,36,3,1,3,1
24477,24477,Vijay Kori,21,6,1,3,1
24478,24478,Geetha V,60,8,1,5,2
24479,24479,Mohan Jadhav,59,4,1,2,1
24480,24480,Shankar Banakar,67,6,1,3,1
24481,24481,Pooja Naik,48,1,1,4,2
24482,24482,Venkatesh Banakar,50,4,1,1,1
24483,24483,Sujatha Kori,39,1,2,4,2
24484,24484,Arun Rao,59,10,1,5,1
24485,24485,Ramya Kori,42,8,1,3,2
24486,24486,Darshan Nayak,21,1,1,1,1
24487,24487,Uma Devaraj,46,1,1,1,2
24488,24488,Srinivas Kori,22,3,1,1,1
24489,24489,Grace Kulkarni,27,10,1,3,2
24490,24490,Uma Kori A,64,9,1,3,2
24491,24491,Rohit R,58,2,1,4,1
24492,24492,Harish A,69,3,1,5,1
24493,24493,Thomas Gowda N,47,2,1,1,1
24494,24494,Netra Kori A,39,6,1,5,2
24495,24495,Thomas Banakar,37,6,2,2,1
24496,24496,Madhu Rao,29,2,2,2,1
24497,24497,Naveen D,41,9,1,1,1
24498,24498,Manasa Setty,62,6,1,1,2
24499,24499,Prakash Patil,38,3,1,3,1
24500,24500,Sandeep Kumar,24,3,1,5,1
24501,24501,Darshan Nayak,42,3,1,5,1
24502,24502,Sandeep Setty,52,4,1,3,1
24503,24503,Shwetha Bhat,31,5,2,1,2
24504,24504,Madhu Rao,67,8,1,5,1
24505,24505,Vinay Acharya,67,8,1,1,1
24506,24506,Anil R,26,1,1,5,1
24507,24507,Shankar Devaraj,56,7,1,1,1
24508,24508,Mohan Gowda,54,8,1,2,1
24509,24509,Netra Kori,23,10,1,3,2
24510,24510,Nagaraj Devaraj,25,6,1,4,1
24511,24511,Karthik Murthy,29,5,1,4,1
24512,24512,Arun Naik,50,3,1,4,1
24513,24513,Lokesh Hanumanthappa,34,6,1,1,1
24514,24514,Netra T,21,5,1,5,2
24515,24515,Ravi Hegde,49,7,3,2,1
24516,24516,Shivakumar Hanumanthappa,66,10,1,1,1
24517,24517,Kavya Acharya,63,5,1,3,2
24518,24518,Suresh Prasad,67,5,1,4,1
24519,24519,Meena Shetty,20,8,1,4,2
24520,24520,Shankar Rao,31,1,1,3,1
24521,24521,Netra Rao,64,9,2,1,2
24522,24522,Divya Murthy,59,9,1,3,2
24523,24523,Arun Banakar,53,6,1,4,1
24524,24524,Ayesha Gowda,50,2,1,1,2
24525,24525,Kiran Acharya,57,2,1,2,1
24526,24526,Ashwini Angadi,63,3,1,3,2
24527,24527,Mohan Pai,49,10,1,4,1
24528,24528,Gopal Murthy K,43,10,1,4,1
24529,24529,Yogesh Nayak,70,1,1,1,1
24530,24530,Venkatesh Hiremath,57,10,1,5,1
24531,24531,Rohit Rao,29,7,1,2,1
24532,24532,Nandini Bhat,36,2,1,4,2
24533,24533,Lakshmi Patil,70,2,1,4,2
24534,24534,Uma Hanumanthappa,21,7,1,5,2
24535,24535,Grace L,56,6,1,5,2
24536,24536,Lakshmi Jadhav,34,9,5,5,2
24537,24537,Bharathi Nayak,26,8,1,1,2
24538,24538,Shwetha L,29,10,1,1,2
24539,24539,Sunil Acharya,61,4,1,4,1
24540,24540,Bhavya H,41,7,1,4,2
24541,24541,Ganesh Pai,69,5,1,3,1
24542,24542,Manasa S,60,8,1,2,2
24543,24543,Lokesh Kumar,45,1,1,5,1
24544,24544,Raghavendra Banakar T,65,6,2,1,1
24545,24545,Thomas N,36,1,1,5,1
24546,24546,Vidya Biradar,57,9,2,2,2
24547,24547,Thomas Biradar,32,9,1,4,1
24548,24548,David Hiremath,42,9,1,4,1
24549,24549,Chandru Hiremath,34,5,7,3,1
24550,24550,Syed Banakar,37,8,1,2,1
24551,24551,Santosh Reddy,21,6,2,4,1
24552,24552,Madhu Hanumanthappa,52,5,1,4,1
24553,24553,Sowmya Bhat,48,9,3,1,2
24554,24554,Abdul A,44,7,1,4,1
24555,24555,Ganesh K,21,6,1,3,1
24556,24556,Girish H,59,4,1,3,1
24557,24557,Ravi Pai,52,6,2,3,1
24558,24558,Deepak S,40,9,1,4,1
24559,24559,Divya P,20,9,1,3,2
24560,24560,Umesh Nayak,46,8,1,2,1
24561,24561,Padma Prasad,47,3,1,5,2
24562,24562,Kiran Poojary,45,3,2,2,1
24563,24563,Rajesh Acharya,51,10,1,2,1
24564,24564,Mohan Ballal,22,1,1,2,1
24565,24565,Manjunath Rao,43,2,3,1,1
24566,24566,Bhavya Nayak,22,2,1,2,2
24567,24567,Praveen Bhat,50,8,3,4,1
24568,24568,Shwetha Patil,32,5,1,1,2
24569,24569,Umesh D,27,6,1,5,1
24570,24570,Mohan L,65,7,1,1,1
24571,24571,Nandini Angadi,40,1,1,2,2
24572,24572,Nagaraj Bhat,46,6,1,1,1
24573,24573,Mohan Banakar,52,3,1,1,1
24574,24574,Sujatha Setty N,36,5,1,5,2
24575,24575,Karthik Iyer,25,10,1,1,1
24576,24576,Anitha G,47,2,2,2,2
24577,24577,Shankar Kulkarni,33,7,1,5,1
24578,24578,Karthik Acharya,19,7,1,2,1
24579,24579,Manasa V,64,5,1,1,2
24580,24580,Vijay Banakar,38,7,1,2,1
24581,24581,Yogesh Kumar,41,3,1,4,1
24582,24582,Chaitra Banakar,36,1,2,2,2
24583,24583,Yogesh Patil,30,1,1,2,1
24584,24584,Gopal Hanumanthappa,60,7,1,4,1
24585,24585,Madhu Rao,50,6,1,5,1
24586,24586,Ashok Poojary,69,7,1,3,1
24587,24587,Imran Hanumanthappa,48,9,1,5,1
24588,24588,Geetha Devaraj,23,10,1,5,2
24589,24589,Manasa Devaraj,36,6,1,1,2
24590,24590,Gopal Acharya,60,3,2,4,1
24591,24591,Karthik Reddy,36,2,1,1,1
24592,24592,Basavaraj Hanumanthappa P,24,3,1,1,1
24593,24593,Ramya Poojary,35,4,1,1,2
24594,24594,Imran Murthy,48,4,1,2,1
24595,24595,Netra Devaraj,41,4,1,2,2
24596,24596,Shankar Ballal R,43,4,1,2,1
24597,24597,Ayesha Pai,21,3,1,1,2
24598,24598,Vijay Bhat,52,4,1,5,1
24599,24599,Nandini Shetty,23,10,2,3,2
24600,24600,Geetha A,60,5,2,1,2
24601,24601,Sujatha Kumar S,68,6,1,1,2
24602,24602,Sahana Rao M,53,3,1,1,2
24603,24603,Syed Hiremath,47,7,1,3,1
24604,24604,Raghavendra Patil,29,2,1,1,1
24605,24605,Ravi Poojary,26,2,1,5,1
24606,24606,Chandru Reddy,27,5,1,3,1
24607,24607,Arun L,43,1,1,3,1
24608,24608,Suresh Naik,32,9,1,4,1
24609,24609,Vijay Jadhav,66,5,2,5,1
24610,24610,Srinivas Hegde,66,1,1,4,1
24611,24611,Basavaraj Kamath,62,5,3,4,1
24612,24612,Abdul Iyer,29,6,1,4,1
24613,24613,Karthik Rao,38,4,1,5,1
24614,24614,Rohit Kori,65,9,1,4,1
24615,24615,Shivakumar Prasad,60,6,1,3,1
24616,24616,Imran Biradar,28,9,1,2,1
24617,24617,Padma Reddy,49,10,1,5,2
24618,24618,Meena Poojary,19,1,2,4,2
24619,24619,Madhu Acharya,54,8,2,2,1
24620,24620,Mohan Ballal,23,1,1,5,1
24621,24621,Raghavendra Rao,68,4,2,4,1
24622,24622,Kavya Poojary,50,8,1,3,2
24623,24623,Sunitha Desai,57,6,1,3,2
24624,24624,Rajesh Poojary,26,2,1,1,1
24625,24625,Ashok Patil,21,8,1,3,1
24626,24626,Bharathi Reddy,29,3,1,1,2
24627,24627,Deepa Desai,53,7,2,3,2
24628,24628,Shivakumar Pai,35,7,1,3,1
24629,24629,Rajesh Murthy,23,9,1,2,1
24630,24630,Madhu Rao,36,3,1,3,1
24631,24631,Anitha Rao,26,10,1,2,2
24632,24632,Anil Hegde,36,5,1,2,1
24633,24633,Sushma Rao,29,3,1,4,2
24634,24634,Ramesh Banakar,45,7,1,5,1
24635,24635,Grace Hanumanthappa,45,10,1,3,2
24636,24636,Rajesh Biradar,22,9,1,4,1
24637,24637,Thomas Hegde,47,5,1,4,1
24638,24638,Netra Gowda,40,8,1,2,2
24639,24639,Gopal Banakar,62,10,1,5,1
24640,24640,Sahana Swamy,50,5,1,3,2
24641,24641,Deepa H,62,1,2,1,2
24642,24642,Mary Reddy,32,4,1,5,2
24643,24643,Shankar Hiremath,34,6,1,2,1
24644,24644,Vidya Banakar,56,5,1,3,2
24645,24645,Naveen Pai,48,2,1,2,1
24646,24646,Yamuna Hanumanthappa,56,7,1,5,2
24647,24647,Abdul Hegde,51,6,1,3,1
24648,24648,Grace Banakar,64,4,2,1,2
24649,24649,Nandini Angadi,38,6,3,5,2
24650,24650,Srinivas Nayak M,49,1,1,2,1
24651,24651,Sushma Iyer,52,3,1,4,2
24652,24652,Mohan Swamy,36,7,2,2,1
24653,24653,Shwetha Patil,70,6,1,4,2
24654,24654,Uma Murthy,52,3,1,2,2
24655,24655,Uma Poojary,53,10,1,2,2
24656,24656,Vinay Rao G,48,7,1,5,1
24657,24657,Srinivas Poojary,47,9,1,4,1
24658,24658,Yogesh Acharya B,46,3,1,3,1
24659,24659,Manasa Kulkarni,45,3,1,4,2
24660,24660,Vinay Angadi,53,6,1,3,1
24661,24661,Rekha Hegde,64,7,1,5,2
24662,24662,Ravi Banakar,33,5,1,1,1
24663,24663,Sahana Desai,30,1,3,1,2
24664,24664,Anitha Hiremath,60,8,1,5,2
24665,24665,Shwetha Nayak,21,6,1,1,2
24666,24666,Girish Nayak,46,5,1,2,1
24667,24667,Abdul Murthy,46,9,1,3,1
24668,24668,Sunil B,32,5,1,3,1
24669,24669,Vinay Devaraj,54,2,1,1,1
24670,24670,Padma Iyer,39,9,1,5,2
24671,24671,Thomas Gowda G,42,5,2,5,1
24672,24672,Netra Gowda,20,2,1,1,2
24673,24673,Anil Kamath,32,7,1,4,1
24674,24674,Kiran Jadhav,53,7,2,1,1
24675,24675,Sandeep Acharya,57,2,1,3,1
24676,24676,Prasad Bhat,34,5,1,3,1
24677,24677,Shivakumar Iyer,33,8,1,5,1
24678,24678,Imran Banakar,54,6,1,3,1
24679,24679,Madhu Rao,49,1,1,1,1
24680,24680,Shivakumar Nayak,28,7,1,3,1
24681,24681,Umesh Hiremath,27,3,1,2,1
24682,24682,Abdul Biradar,21,3,1,5,1
24683,24683,Grace L,37,7,1,5,2
24684,24684,Vinay Poojary R,41,2,1,1,1
24685,24685,Uma K,56,5,1,2,2
24686,24686,Basavaraj Kulkarni,58,7,1,3,1
24687,24687,Padma Kori,66,6,1,3,2
24688,24688,Manjunath Shetty,67,8,1,1,1
24689,24689,Deepak Hiremath,39,4,1,1,1
24690,24690,Ramya Hiremath,67,3,4,2,2
24691,24691,Nagaraj Acharya M,43,6,1,4,1
24692,24692,Kiran Bhat K,47,10,2,1,1
24693,24693,Umesh Pai,22,7,1,5,1
24694,24694,Venkatesh H,42,5,1,4,1
24695,24695,Chaitra Naik,51,3,1,4,2
24696,24696,Syed Devaraj,55,8,1,1,1
24697,24697,Rohit Angadi,25,8,1,4,1
24698,24698,Chaitra Setty,57,2,1,1,2
24699,24699,Kiran Biradar,66,8,1,5,1
24700,24700,Chaitra D,42,8,1,5,2
24701,24701,Bharathi Swamy,42,3,1,3,2
24702,24702,Sunil Kumar,23,6,1,1,1
24703,24703,Nandini Swamy,40,10,1,1,2
24704,24704,Kavya Acharya,69,2,1,4,2
24705,24705,Nagaraj B,69,4,1,2,1
24706,24706,Anitha Biradar,40,10,1,5,2
24707,24707,Fathima Kumar,60,9,1,3,2
24708,24708,Pooja Poojary,26,4,1,5,2
24709,24709,Fathima G,59,2,1,3,2
24710,24710,Santosh Bhat M,22,6,4,2,1
24711,24711,Shivakumar Kori,58,5,1,5,1
24712,24712,Girish Ballal,19,1,1,4,1
24713,24713,Manjunath H,55,7,4,3,1
24714,24714,Kiran Kamath,47,6,1,5,1
24715,24715,Sowmya Desai,62,10,1,1,2
24716,24716,Sahana Angadi,63,5,1,3,2
